0,1,2
-267.9980397224426,627.4625062942505,1169.470191001892
-314.5310580730438,576.9231915473938,1170.0443029403687
-352.2709012031555,544.564962387085,1169.5115566253662
-405.018150806427,506.50084018707275,1169.4483757019043
-462.41164207458496,474.9812185764313,1163.5974645614624
-489.5123839378357,469.4112241268158,1104.1611433029175
-506.8134069442749,522.5755572319031,1026.4841318130493
-437.1054470539093,576.9468545913696,1022.5304365158081
-352.2847294807434,647.7580070495605,1018.4001922607422
-302.08492279052734,703.0449509620667,1020.2012062072754
-260.24889945983887,697.922945022583,1058.5527420043945
-230.2987277507782,672.5682020187378,1099.0253686904907
-223.75333309173584,660.1868867874146,1116.4045333862305
-194.39736008644104,615.595281124115,1193.2885646820068
-220.1390564441681,530.8234095573425,1259.8227262496948
-258.6769461631775,457.5076997280121,1297.02627658844
-315.5609965324402,412.7444326877594,1298.7321615219116
-350.49375891685486,390.582412481308,1292.4275398254395
-366.1167621612549,375.49352645874023,1238.6126518249512
-377.011775970459,398.2180058956146,1113.376498222351
-413.1113886833191,463.83175253868103,1011.6132497787476
-441.1178529262543,512.285590171814,970.607578754425
-460.0074887275696,548.7967133522034,939.6274089813232
-464.5160138607025,547.5028157234192,938.3535385131836
-450.41918754577637,515.2938961982727,943.6827301979065
-424.3701100349426,468.96547079086304,965.4420614242554
-399.29452538490295,431.63853883743286,1005.3043365478516
-360.43888330459595,430.15873432159424,1036.5421772003174
-255.89129328727722,497.18016386032104,1052.53267288208
-188.71745467185974,576.7592787742615,1047.6292371749878
-155.3633213043213,641.7803168296814,1036.9514226913452
-156.33173286914825,706.7791223526001,1020.8756923675537
-267.4854099750519,752.2231936454773,954.9387097358704
-307.81322717666626,723.3277559280396,971.5157151222229
-357.4153780937195,655.7726263999939,963.6368751525879
-358.8414788246155,587.6693725585938,961.2417221069336
-354.2463779449463,516.0488486289978,989.9663925170898
-327.9687166213989,487.40825057029724,1030.7024717330933
-275.9062945842743,480.76131939888,1108.6260080337524
-214.88046646118164,536.6113185882568,1109.7824573516846
-174.573615193367,584.4869017601013,1109.0880632400513
-160.35547852516174,600.9223461151123,1111.4797592163086
-168.8222587108612,595.2427983283997,1112.6041412353516
-209.43766832351685,618.3663606643677,1048.1435060501099
-241.0869598388672,651.2043476104736,1069.3340301513672
-263.3010745048523,646.2984085083008,1085.0657224655151
-302.01223492622375,603.6752462387085,1082.1521282196045
-327.0948827266693,577.4316191673279,1084.3851566314697
-294.45087909698486,537.517786026001,1109.9956035614014
-281.0893952846527,521.6408967971802,1113.3614778518677
-300.1594841480255,542.9241061210632,1069.459080696106
-328.55284214019775,574.6559500694275,1032.7930450439453
-376.25351548194885,635.5648040771484,1033.660650253296
-376.2344419956207,631.3952803611755,1058.5782527923584
-354.1674017906189,559.8832964897156,1101.8238067626953
-330.6151330471039,518.4696316719055,1111.0095977783203
-366.3358986377716,481.3092350959778,1113.135814666748
-421.5841591358185,449.0475654602051,1111.2391948699951
-453.9223611354828,432.8879415988922,1105.7482957839966
-454.9117684364319,429.6169877052307,1062.921166419983
-442.39169359207153,398.0080485343933,1045.6900596618652
-444.23016905784607,398.42358231544495,1046.8112230300903
-444.02286410331726,400.7905423641205,1045.52161693573
-444.4557726383209,398.4000086784363,1046.8279123306274
-444.4485902786255,398.3635902404785,1046.5017557144165
-444.4590210914612,398.3817398548126,1046.4686155319214
-444.4819688796997,398.3902335166931,1046.4872121810913
-444.2581534385681,398.20629358291626,1046.447992324829
-444.2618191242218,398.20823073387146,1046.4398860931396
-444.3819522857666,398.3306288719177,1046.436071395874
-444.48602199554443,398.39720726013184,1046.5091466903687
-444.27695870399475,398.2335925102234,1046.440839767456
-444.2618787288666,398.21261167526245,1046.4481115341187
-444.2518949508667,398.2235789299011,1046.4450120925903
-444.2618787288666,398.223340511322,1046.4569330215454
-444.25880908966064,398.2275724411011,1046.434998512268
-444.2506432533264,398.21749925613403,1046.459436416626
-444.260835647583,398.2195854187012,1046.468734741211
-444.25708055496216,398.2151746749878,1046.4575290679932
-444.2562162876129,398.21603894233704,1046.4534759521484
-444.27689909935,398.21141958236694,1046.437382698059
-444.2570209503174,398.2316851615906,1046.4367866516113
-444.28038597106934,398.2369303703308,1046.4425086975098
-444.43079829216003,398.4409272670746,1046.4774370193481
-444.42516565322876,398.43612909317017,1046.5096235275269
-444.45154070854187,398.4355330467224,1046.5167760849
-444.56836581230164,398.6525535583496,1046.7009544372559
-444.26819682121277,398.42429757118225,1046.5177297592163
-443.66878271102905,398.46235513687134,1050.275206565857
-444.4619417190552,398.5796272754669,1048.4498739242554
-443.556010723114,396.93593978881836,1048.3243465423584
-445.1715648174286,396.78797125816345,1047.887921333313
-492.1373724937439,376.3212561607361,1047.9145050048828
-547.7490425109863,360.78760027885437,1037.9334688186646
-561.0803365707397,406.27947449684143,957.8495025634766
-569.7282552719116,466.4490222930908,942.9041147232056
-566.9887661933899,464.50281143188477,975.5123257637024
-549.5639443397522,401.6474485397339,1036.404013633728
-539.3771529197693,365.74482917785645,1080.9073448181152
-532.7600240707397,343.75911951065063,1113.0050420761108
-516.5514945983887,324.9972462654114,1116.3913011550903
-441.19253754615784,353.85969281196594,1116.8506145477295
-398.2050120830536,374.01893734931946,1116.582751274109
-325.79129934310913,417.7146553993225,1120.4534769058228
-298.9153265953064,398.13104271888733,1132.3848962783813
-290.98016023635864,375.80931186676025,1146.0367441177368
-291.012704372406,376.79246068000793,1143.3342695236206
-290.6893491744995,384.27412509918213,1129.9597024917603
-320.22929191589355,430.6561350822449,1077.8915882110596
-343.24735403060913,424.564003944397,1075.9106874465942
-386.5188956260681,397.8634476661682,1080.031156539917
-423.5745370388031,378.2772421836853,1074.6382474899292
-423.99075627326965,365.27690291404724,1079.5835256576538
-429.21751737594604,374.66931343078613,1069.9777603149414
-435.7473850250244,391.75674319267273,1061.8387460708618
-435.92047691345215,392.17934012413025,1061.5239143371582
-435.95919013023376,391.4991617202759,1060.944676399231
-436.36688590049744,392.2719359397888,1060.4376792907715
-436.05127930641174,392.13085174560547,1060.3675842285156
-436.1313283443451,392.2801613807678,1060.3489875793457
-436.31061911582947,392.2877311706543,1060.2620840072632
-436.32999062538147,392.2577500343323,1060.2753162384033
-436.3706409931183,392.3584818840027,1060.3606700897217
-436.35785579681396,392.40390062332153,1060.3268146514893
-436.3097846508026,392.28206872940063,1060.2713823318481
-436.3013803958893,392.29610562324524,1060.2682828903198
